Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,first_answer,second_answer,stimulus_pos,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
2IFCnew,44,0,44,0,-1,3,No,0,-1,Correct Rejection,0,0,0.48716100002638996,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_359,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_360,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,0,0,0,0,0.5012742999824695,2,Yes,9,-1,Correct Rejection,0,0,0.7342397999600507,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_361,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_362,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,1,0,1,0,-1,3,Yes,9,-1,Correct Rejection,0,0,0.369909800007008,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_363,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_364,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,2,0,2,0,-1,1,Yes,9,-1,Hit,1,1,0.4511204000446014,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_365,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_366,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,3,0,3,0,-1,1,Yes,9,-1,Hit,1,1,0.43501969997305423,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_367,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_368,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,4,0,4,0,0.21825049998005852,6,No,9,-1,Miss,0,1,0.33530330000212416,True,False,2,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_369,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_370,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,5,0,5,0,-1,1,No,9,-1,Hit,1,1,0.4847326999879442,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_371,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_372,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,6,0,6,0,-1,1,No,9,-1,Hit,1,1,0.4194664999959059,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_373,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_374,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,7,0,7,0,-1,3,No,9,-1,Correct Rejection,0,0,0.5523877000086941,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_375,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_376,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,8,0,8,0,-1,0,No,9,-1,No Answer,2,2,-1,False,True,0,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_377,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_378,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,9,0,9,0,-1,1,No,9,-1,Hit,1,1,0.4357517000171356,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_379,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_380,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,10,0,10,0,-1,1,No,9,-1,Hit,1,1,0.4857960999943316,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_381,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_382,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,11,0,11,0,-1,3,No,9,-1,Correct Rejection,0,0,0.4017833999823779,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_383,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_384,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,12,0,12,0,-1,1,No,9,-1,Hit,1,1,0.38383139995858073,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_385,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_386,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,13,0,13,0,0.4022188999806531,5,Yes,9,-1,False Alarm,1,0,0.21942800004035234,False,True,1,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_387,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_388,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,14,0,14,0,-1,1,Yes,9,-1,Hit,1,1,0.4350204999791458,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_389,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_390,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,15,0,15,0,-1,1,Yes,9,-1,Hit,1,1,0.3850179999717511,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_391,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_392,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,16,0,16,0,-1,1,Yes,9,-1,Hit,1,1,0.4003787999972701,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_393,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_394,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,17,0,17,0,-1,1,Yes,9,-1,Hit,1,1,0.3504191000247374,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_395,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_396,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,18,0,18,0,0.585779300017748,4,Yes,9,-1,Miss,0,1,0.38526239997008815,True,False,2,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_397,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_398,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,19,0,19,0,-1,1,Yes,9,-1,Hit,1,1,0.5697657000273466,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_399,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_400,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,20,0,20,0,-1,1,Yes,9,-1,Hit,1,1,0.3847904999856837,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_401,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_402,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,21,0,21,0,-1,1,Yes,9,-1,Hit,1,1,0.46872910001548007,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_403,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_404,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,22,0,22,0,-1,1,Yes,9,-1,Hit,1,1,0.38517979998141527,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_405,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_406,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,23,0,23,0,-1,3,Yes,9,-1,Correct Rejection,0,0,0.4351658999803476,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_407,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_408,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,24,0,24,0,-1,1,Yes,9,-1,Hit,1,1,0.36629209999227896,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_409,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_410,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,25,0,25,0,-1,1,Yes,9,-1,Hit,1,1,0.43494220002321526,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_411,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_412,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,26,0,26,0,-1,1,Yes,9,-1,Hit,1,1,0.4021334999706596,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_413,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_414,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,27,0,27,0,-1,3,Yes,9,-1,Correct Rejection,0,0,0.40111209999304265,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_415,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_416,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,28,0,28,0,-1,1,Yes,9,-1,Hit,1,1,0.39933029998792335,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_417,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_418,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,29,0,29,0,-1,3,Yes,9,-1,Correct Rejection,0,0,0.48521850001998246,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_419,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_420,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,30,0,30,0,-1,1,Yes,9,-1,Hit,1,1,0.35407619999023154,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_421,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_422,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,31,0,31,0,-1,3,Yes,9,-1,Correct Rejection,0,0,0.29998869996052235,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_423,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_424,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,32,0,32,0,-1,1,Yes,9,-1,Hit,1,1,0.2831466000061482,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_425,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_426,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,33,0,33,0,-1,1,Yes,9,-1,Hit,1,1,0.5354973999783397,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_427,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_428,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,34,0,34,0,-1,3,Yes,9,-1,Correct Rejection,0,0,0.24879260000307113,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_429,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_430,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,35,0,35,0,-1,1,Yes,9,-1,Hit,1,1,0.3055201999959536,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_431,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_432,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,36,0,36,0,0.2851395000470802,6,No,9,-1,Miss,0,1,0.266933600010816,True,False,2,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_433,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_434,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,37,0,37,0,-1,0,No,9,-1,No Answer,2,2,-1,False,True,0,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_435,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_436,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,38,0,38,0,-1,3,No,9,-1,Correct Rejection,0,0,0.45120489998953417,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_437,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_438,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,39,0,39,0,0.44871609995607287,6,No,9,-1,Miss,0,1,0.5526012000045739,True,False,2,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_439,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_440,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,40,0,40,0,0.250861199980136,5,Yes,9,-1,False Alarm,1,0,0.4498896000441164,False,True,1,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_441,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_442,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,41,0,41,0,-1,1,Yes,9,-1,Hit,1,1,0.4805266999755986,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_443,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_444,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,42,0,42,0,-1,3,Yes,9,-1,Correct Rejection,0,0,0.6191646000370383,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_445,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_446,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,43,0,43,0,-1,1,Yes,9,-1,Hit,1,1,0.417449000000488,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_447,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_448,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,44,0,44,0,-1,3,Yes,9,-1,Correct Rejection,0,0,0.5693582999520004,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_449,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_450,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,0,0,0,0,-1,4,Yes,8,-1,Miss,0,1,0.46903620002558455,True,False,2,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_451,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_452,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,1,0,1,0,0.4679655999643728,6,No,8,-1,Miss,0,1,0.3317045999574475,True,False,2,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_453,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_454,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,2,0,2,0,0.3338965000002645,3,No,8,-1,False Alarm,1,0,0.4010324000264518,False,True,1,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_455,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_456,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,3,0,3,0,-1,1,No,8,-1,Hit,1,1,0.5497029999969527,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_457,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_458,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,4,0,4,0,-1,3,No,8,-1,Correct Rejection,0,0,0.4680248000076972,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_459,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_460,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,5,0,5,0,-1,1,No,8,-1,Hit,1,1,0.48543830000562593,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_461,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_462,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,6,0,6,0,-1,1,No,8,-1,Hit,1,1,0.38442130002658814,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_463,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_464,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,7,0,7,0,-1,1,No,8,-1,Hit,1,1,0.4013628999819048,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_465,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_466,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,8,0,8,0,-1,1,No,8,-1,Hit,1,1,0.4998003999935463,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_467,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_468,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,9,0,9,0,0.4844011000241153,6,No,8,-1,Miss,0,1,0.5851528999628499,True,False,2,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_469,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_470,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,10,0,10,0,-1,1,No,8,-1,Hit,1,1,0.4844450000091456,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_471,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_472,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,11,0,11,0,0.25185349996900186,5,Yes,8,-1,False Alarm,1,0,0.34973150002770126,False,True,1,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_473,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_474,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,12,0,12,0,-1,1,Yes,8,-1,Hit,1,1,0.35041130002355203,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_475,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_476,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,13,0,13,0,-1,3,Yes,8,-1,Correct Rejection,0,0,0.40136730001540855,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_477,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_478,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,14,0,14,0,-1,1,Yes,8,-1,Hit,1,1,0.38376270001754165,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_479,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_480,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,15,0,15,0,0.4673314999672584,8,No,8,-1,Correct Rejection,0,0,0.5196379999979399,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_481,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_482,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,16,0,16,0,-1,3,No,8,-1,Correct Rejection,0,0,0.2837870999937877,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_483,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_484,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,17,0,17,0,0.2337925999891013,6,No,8,-1,Miss,0,1,0.3176973999943584,True,False,2,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_485,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_486,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,18,0,18,0,-1,3,No,8,-1,Correct Rejection,0,0,0.5507007999694906,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_487,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_488,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,19,0,19,0,-1,3,No,8,-1,Correct Rejection,0,0,0.31533810001565143,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_489,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_490,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,20,0,20,0,-1,1,No,8,-1,Hit,1,1,0.31861930002924055,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_491,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_492,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,21,0,21,0,-1,1,No,8,-1,Hit,1,1,0.4674502999987453,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_493,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_494,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,22,0,22,0,-1,3,No,8,-1,Correct Rejection,0,0,0.4009606000036001,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_495,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_496,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,23,0,23,0,-1,1,No,8,-1,Hit,1,1,0.4668132000369951,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_497,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_498,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,24,0,24,0,-1,3,No,8,-1,Correct Rejection,0,0,0.3515215999796055,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_499,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_500,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,25,0,25,0,-1,1,No,8,-1,Hit,1,1,0.35140029998729005,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_501,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_502,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,26,0,26,0,-1,3,No,8,-1,Correct Rejection,0,0,0.336347000033129,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_503,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_504,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,27,0,27,0,0.31788299995241687,5,Yes,8,-1,False Alarm,1,0,0.29896679997909814,False,True,1,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_505,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_506,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,28,0,28,0,0.4513495999854058,1,No,8,-1,Hit,1,1,0.3677685000002384,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_507,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_508,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,29,0,29,0,0.3185185000183992,6,No,8,-1,Miss,0,1,0.6018906999961473,True,False,2,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_509,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_510,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,30,0,30,0,0.7179995000478812,1,No,8,-1,Hit,1,1,0.4851077000494115,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_511,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_512,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,31,0,31,0,-1,3,No,8,-1,Correct Rejection,0,0,0.43397990002995357,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_513,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_514,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,32,0,32,0,-1,1,No,8,-1,Hit,1,1,0.5354061999823898,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_515,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_516,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,33,0,33,0,-1,1,No,8,-1,Hit,1,1,0.48420149995945394,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_517,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_518,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,34,0,34,0,-1,3,No,8,-1,Correct Rejection,0,0,0.46812500001396984,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_519,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_520,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,35,0,35,0,-1,2,No,8,-1,False Alarm,1,0,0.334658199979458,False,True,1,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_521,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_522,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,36,0,36,0,0.5492890999885276,5,Yes,8,-1,False Alarm,1,0,0.4025302000227384,False,True,1,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_523,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_524,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,37,0,37,0,-1,1,Yes,8,-1,Hit,1,1,0.4513001999584958,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_525,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_526,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,38,0,38,0,-1,1,Yes,8,-1,Hit,1,1,0.45277380000334233,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_527,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_528,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,39,0,39,0,0.25076079997234046,5,Yes,8,-1,False Alarm,1,0,0.41964769997866824,False,True,1,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_529,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_530,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,40,0,40,0,0.8355396999977529,2,Yes,8,-1,Correct Rejection,0,0,0.5022629000013694,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_531,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_532,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,41,0,41,0,-1,1,Yes,8,-1,Hit,1,1,0.5021626999950968,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_533,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_534,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,42,0,42,0,0.41769979998935014,6,No,8,-1,Miss,0,1,0.40110550000099465,True,False,2,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_535,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_536,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
2IFCnew,43,0,43,0,-1,3,No,8,-1,Correct Rejection,0,0,0.5193556000012904,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_537,stimulus2AFCnew_2IFCnew_2020_Mar_24_1702_538,False,1,2AFCnew,2020_Mar_24_1702,2IFCnew,
